text,kategori
"Kalimatnya  kurang  kwalitas bos,anis",anis_Netral
"Knp pak Prabowo takut sama pemerintah yg berkuasa,gk mungkin jdi gubernur klw gk da yg berkuasa kata nya,lihat lah Anis percaya diri dan yakin PD diri sendiri menuju keadilan tanpa memandang yg berkuasa,jika pemerintah brkuasa rakyat tak bisa brkata.",anis_Netral
mas gibran  sukses selalu nggeh aamiin,random_Netral
Prabowo menang,prabowo_Netral
Bismillah pak prabowo gibran menang amin ya allah,prabowo_Netral
Siapapun presidennya korupsi akan selalu ada,random_Netral
Mcm cara orang agar dapat mendapatkan suara rakyat..janji ini lah janji itu la ujung ujungnya korupsi,random_Netral
Cakep 👍,random_Netral
"Bedakan TNI , dengan orang biasa , prabowo itu tegas karna memang jiwa tanggung jawab",prabowo_Netral
"Semoga prediksi gusdur benar , jatim pupuk memang ad TPI mahal , non subsidi hanya yg punya kartu tani",random_Netral
Saya lebih percya sma bpk prabowo yg siap memberantas para korupsi karna klo tidak ada korupsi indonesia bisa maju hidup bpk prabowo,prabowo_Netral
Siapa saja Yang menjadi Presiden Semoga bisa Amanah dan mementingkan Rakyat.,random_Netral
"bapa prabowo tlngin saya pa ,,saya mohon bapa yg bs tlngin saya pa😭😭😭😭😭😭pa smg bp mslaikat plnlng saya pa.",prabowo_Netral
Mntap pa anisss,anis_Netral
"Omong besar aja lu nis, memangnya lu bisa apa buat negeri ini.",random_Netral
"..Tipe pemimpin ada di numb 01 klo di numb 02 klo jadi cocoknya, jd pemimpin tauran, liat aja cara debatnya selalu sengxi ma numb 01 blom apa-apa udah esmosi, jd inget yach qwn-kwn pilih numb 01 Oky,,",random_Negatif
CAPRES yg TEGAS BIJAK SANA ADIL JUJUR sesuai percakataan dan perbuatan,random_Netral
Saya akan memilih CAPRES yg memihak keWNI Bukan bangsa ASING ROHINGYA  JELAS?,random_Netral
sayang sekali petani karet tak pernah di sebut dalam debat maap petani karet golput,random_Netral
Amin pa anis,anis_Netral
Pa anis aja,anis_Netral
Tipu pa prabowo,prabowo_Netral
Amin pa anis,anis_Netral
Ganjar aja,ganjar_Netral
Prabowo itu munafi,prabowo_Netral
Kami orang papua tetap pilih Bpk ganjar p,ganjar_Netral
Ganjar🥰,ganjar_Netral
"Bismillah smoga nyata uang 550 juta rupiah diantar ke rumah hamba malam ini stlh mndengarkan lantunan dzikir tsb amin main yra ,🤲🤲",random_Netral
Setuju..,random_Netral
Saya tetap konsisten dg P Anies,anis_Netral
Betul karna banyak bilang pak anies banyak ngomong doang,anis_Netral
​ @trinadiaa itu katanya bukan fakta nya saya anak rantau yg tinggal di DKI Jakarta banyak rakyat DKI mengakui kinerja Anis sebagai gubernur perlu di apresiasi,anis_Netral
Ga korupsi tp membunuh,random_Netral
​ @hyufeyi08 sotoy lu,random_Netral
"Sori ya sori ya jaguar bu mega😅😅,gk takut gk punya jabatan tp nyalec trs😂😂,betul pak anis brantas ordal dan pak ganjar yg korupsi bw ke nusakambangan untuk di santap buaya ya pak 😅😅",anis_Netral
No 3 6g terbaik❤❤❤,random_Negatif
❤😂,random_Netral
❤❤❤❤❤❤❤❤p sis yt paling cerdas,random_Netral
❤❤❤❤❤❤hadir fetus Dari Saudi p  aniss,anis_Netral
❤❤❤❤❤p Ani's smga jdi persiden,anis_Netral
pak Ganjar harus koreksi diri bahwa pernah tidak mau KESEBALAN RUSIA datang di Indonesia . Apa alasannya ???,ganjar_Netral
"Kecelakaanketea




 


Kecelakaankereta 0:49",random_Netral
PK BOWO LBH PINTAR...TEGAS,random_Netral
"PRABOW0
PRABOWO
PRABOWO",prabowo_Netral
Bau2nya sih Bpk prabowo😂,prabowo_Netral
smoga Bpk Bowo ttp sehat2 Bpk,random_Netral
Pk Bowo ❤,random_Netral
"no 2 gampang terpancing emosi ,  gmn kalo dah jadi presiden , kira"" nasib yg pengkritik bagai mana ya??? 
no  3 kurang tajam argumen nya , terlalu banyak keluar konteks ..
no 1 attitud nya bagus dan kata kata nya juga dapet ...
cuma syg nya banyak yg bilang cuma pinter  ngomong doang ,,  
kalo menurut gua ya memang no1 cuma pinter ngomong doang  dan hasil nya  jakarta  mendapat perubahan yg jauh lebih bagus saat d pimpin nya ,,,  
padahal data dan fakta nya ada lohhh tinggal dateng saja ke jakarta  untuk memastikan",random_Negatif
Iki capres nomor satu ini pinter ngomonge tapi nol,random_Netral
"Gw yakin yang jadi presiden prabowo, tingkat persen pendukung Prabowo meningkat 🗿",prabowo_Netral
OK bpk Anis Baswedan jdi president Indonesia amin,anis_Positif
Semoga alloh swt meridhoi bpk Anis Baswedan jdi president Indonesia amin,anis_Netral
Aku pilih H. ANIES dan H. MUHAIMIN ISKANDAR  perbahan❤,anis_Netral
Liat jaln aja kaya sawah mju trus capres,random_Netral
😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,random_Netral
😊😊😊,random_Netral
Dan akhirnya Anisa Nyungsep tak seseuai yank anda ucapkann..anis itu kacang Lupa kulitnya..klo gak percaya bukak saja datanya 😅😅😅 ..,anis_Netral
Nyungsep anis,anis_Netral
mending kaya prabowo apa adanya dari pada dua cucunguk nutup nutupi sipat aslinya tapi prabowo menang hahahahahahahahahahahahahahahahahahahahahahahahahah nangis dong luuuuuuu,prabowo_Netral
Aamiin ya rabbal 'alamiin 🤲🤲.. semoga benar juga janji yg pak anis sampaikan ttg kerukunan bangsa ini juga. Sama seperti rumah peribadatan yg boleh bebas dibangun serta penegakan hukum bilamana ad organisasi masyarakat yg menyeleweng.,anis_Netral
Jawa barat Kota cianjur nga prnah di lihat pk,random_Netral
Siap prabowo mju trus sht sllu amiin,prabowo_Netral
Doa saya prabowo aja,prabowo_Negatif
Siapa aja mjadi persiden yg pnting bisa liat masrakat y aku sih prabowo,prabowo_Netral
Jawa barat nga di sebut sama pk ganjar,ganjar_Netral
Anies Presiden Indonesia 2024 aamiin ...,anis_Netral
PRABOWO CUMAN GEDABRUUUUS,prabowo_Netral
"Dari 3 calon presiden ini
Hanya pak anis
Yang good locking
Yang cerdas
Yang jujur
Yang tegas
Yang sopan
Yang sabar",anis_Positif
Tetap Aamiin,random_Netral
Insaallah pak prabowo presiden RI  2024-2029 Aamiiin,prabowo_Netral
O😮,random_Netral
Ganjar Pranowo ♥️🔥🤟🙏,ganjar_Netral
Do'a kami untuk pak Prabowo,prabowo_Negatif
Orang pintar pilih Anis Baswedan dari sini kita paham kalo pak Anis murni berjalan sendirian,anis_Netral
Betul bapak semangat ya pak,random_Netral
❤,random_Netral
Nonton ini lagi buat mastiin kalau jawaban bpk anies jelas dan berdasarkan fakta data. Dan ternyata benarr ❤❤,anis_Netral
ADUH SUDAH TUA SUDAH PUTIH RAMBUTNYA.,random_Netral
PAK PRABOWO  JAUH DARI KORUPSI.😊,prabowo_Netral
PAK GANJAR JADI MENTRI PERTAHANANHAM DAN HUKUM ANIS.,anis_Netral
😂😂😂😂,random_Netral
GAMPANGKALAH DIALOGH,random_Netral
PAK GANJAR Haleluya,ganjar_Netral
PAK GANJAR PISIMISINYA SUDAH LAMA TERBENTUK.,ganjar_Netral
KALO GIBRAN TIDAK BISA BERANTAS KORUPSI MARAH OMNYA BAPAKNYA.,random_Netral
CUKUP PAK PRABOWO JADI MENTRI PERTAHANAN ANIS BASWEDAN,anis_Netral
SUDAHLAH ANIS AJA PISI MISI SUDAH CUKUP..,anis_Netral
"ganjar vs anis, itu prinsip saya yang salah satu saya dukung.",anis_Netral
Amin,random_Netral
"Gak bosen liat debat capres pertama ini, terutama liat pak Prabowo seru bikin ceria tapi jelas arahnya untuk memajukan Indonesia , moderator debat pertama ini bagus professional serasi,look nya juga cantik&ganteng Valerina Daniel&ardhito Wijaya⭐⭐⭐⭐⭐",prabowo_Netral
Saya bangga sama mu pak probowo kami mau bapak jadi persiden amin..,random_Netral
Mantap pak probowo,random_Netral
"Barakallah Pa Annis 
Yiu are the best👍🏼👍🏼👍🏼",random_Positif
Barakallah Pa Annis,random_Netral
02 yes,random_Positif
Oomong itu janji bos harus di laksanakan bisa 2 periode,random_Netral
Sd biasa ga bawah gaarss dan omongan inni jatus di imgat da dilakssmakan minimal yh omongin dan yg lain,random_Netral
KALU BICARA JANGAN CEMBERUT😂😂😂😂😂,random_Netral
"Pemimpin no.2 ini hanya gomong nya tidak beribawa, karena cerita lain di lapangan lain.",random_Negatif
Ini Pemimpin yang buta tuli kalau bilang Indonesia yang aman dan terkendali.,random_Netral
Negara ini bukan negara kerajaan setelah bapa anak lagi kemudian kami tidak suka pemimpin yang hadir dari otoriter.,random_Netral
"Waktu debat mah segalanya transparan dan masih disegel pula. 
Udah berkuasa mah segalanya disembunyikan. Segel pun ntah siapa yang buka. 
Inilah negrinya orang"" Munafik",random_Netral
"Rasanya negri ini akan dipersulit klo anis berkuasa, yakin gw",anis_Netral
"Rasanya papua akan lepas klo anis berkuasa, yakin gw",anis_Netral
HEBAT INDONESIA❤❤❤,random_Netral
Mantab misi Prabowo,prabowo_Netral
p,random_Netral
Pa Anis Presiden 2024..Aminn YRB,anis_Netral
"Prabowo Gibran Menang,, !!!!!",prabowo_Netral
"Tolong hukum di indonesia  harus d tegakan yg bener2  jangan sampe rakyat kecil sering d peras oleh pihak kepolisian, yg selalu meminta nominal uang yg sangat besar, dan tidak d punyai rakyat, jangan sampai kekuasan d salah gunakan, kadianilah rakyat kecil yg hanya punya salah kecil  yg harus d tukar uang sejumlah yg banyak , jangan buat k polisi makan pun kita itu susah..",random_Netral
"Saya tidak punya apa apa,
Saya siap mat! Demi bangsa ini (perabowo Subianto)",random_Netral
Anis Smart,anis_Positif
"Calon persiden Indonesia
Yg mendukung rohingya yg
Mau merebut pulo Indonesia 
Jañgan di pilih rakyat Indonesia waspada  kalo sampe di bagi orang asing
Bakalan perang sodara 
Itulah Indonesia mahasiswa
Indonesia waspada",random_Netral
"Yg dukung rohingya jangan di 
Pilih pemrintah manghina 
Rakyat Indonesia menghina
Rakyat Indonesia peluk ruhingya  dobol.tai anjing 
Baswidan  baswidan
Berani 2 bagi pulo  orang asing

Akang perang sodara  matimatian mandi darah 

Baswidan mulut manis
Gubenur Jakarta pin ga becus
Sungai Dan banjir tetap 
Jakarta kotor  mulut manis",anis_Netral
"Point masalah perijinan rumah ibadah jgn salah persepsi, proses perijinan sdh dibuatkan lebih dahulu oleh gubernur pengganti Basuki (dikenal dgn ahok). Gubernur Anies hanya melanjutkan apa yg sdh di sahkan dalam pergub.",anis_Netral
"Selamat hari natal ini,umur, panjang,",random_Netral
Amin,random_Netral
"Anis, cuma omong besar aja, bukti zonk😅",anis_Netral
Anis baswedan sip,anis_Netral
"Bismilahirohmanirohimi.     YA ALLAH. KABULKAN LAH. KEINGINAN DARI NIAT YG TERBAIK  SESIAPA YG TERPILIH MAJU  DN SUKSES SBG PRESIDEN INDONESIA YG PENUH TANGGUNG JAWAB  DR APA YG TELAH DI JANJIKAN NYA  UTK MASA DEPAN BANGSA INDONESIA  SMOGA NEGERI INDONESIA MENJADI NEGERI YG KAYA DI SEMUA BIDANG  DN SDM NYA. ,     AAMIIIIN.    ###  SLMAT BERJAYA 1 INDONESIA MERDEKA",random_Netral
Smngat pa Ganjar Pranowo 😊😊,ganjar_Netral
Rasanya rakyat akan dibungkam ga ada kritik kl prabowo jd presdn,prabowo_Netral
"Kok malah curhat pak Ganjar??
Visi misinya apa ????",ganjar_Netral
Ketiga calon presiden sangat luar biasa  .,random_Netral
Saya. Hanya bisa mendoakan  semoga yg jadi presiden   siapa pun  semoga Amanh ' tanghung Jawab  dunya Akherat nya / Jujur   cinta tanah Air sayang kepada Rakyat nya Amiiiin 🤲,random_Netral
"Pandai merangkai kata,,tapi hasilnya nol besar....",random_Netral
J,random_Netral
😢belum nantiy banyak sahyingan uses dekayi origin tayu filih.ahn.3 nantiy yah.belum.banyak mana.terfilih.jadir.raja 1,random_Netral
Dari dulu ngomong berantas korupsi tapi tetep aja yg korupsi pada hidup,random_Netral
"Mau siapapun president nya 
Tetep aja saya jadi babu di arab .
Enak jaman suharto tkw jarang 
Sekarang makin susah",random_Netral
Pak Prabowo apa yg di maksudkan  Demokratik itu besar  ( luas )erti nya  bukan hanya sekadar di beri posisi di dlm politik  saja . . . .,prabowo_Netral
"Bismillah Pak Anies is the best 
Insya Allah Pasangan AMIN Mnjadi pilihan Allah Untuk mngubah Indonesia lebih baik Aamiin",anis_Positif
Wzwxfgfxv,random_Netral
"Pak Anies memang cerdas sangat bagus dalam hal public speaking, saya paham apa disampaikan program nya dan harapan Nya.. tapi sayang.. menurut penilaian ku hatinya penuh dengan dendam dari awal bicara udah nyerang terus.. kalao mau jadi pemimpin, selesai lah dengan diri sendiri dulu.. pak Ganjar selalu berhati hati bicara, tapi sy paham program yang disampaikan, disayangkan juga partainya yg dianggap di blacklist tapi tdk apa apa.. semua partai juga punya catatan Hitam nya.. Pak Prabowo seperti bapak saya tipikal tidak tau bicara, terlihat tidak tenang dan emosian tapi hatinya penyayang dan apa adanya.. gak nyimpan bangkai di hati.. maaf ini penilaian pribadi..",anis_Netral
"Waau betul kata anies,saya punya anak sering ngambil pulpen temen nya terus,nah gimna caranya saya mengubah anak saya menjadi lebih baik tergantung orang tua sebagai pimpinan kluarga di rumah,walau anak, tetap saya harus ubah",anis_Netral
Pilian ku ya prabowo,prabowo_Netral
"Guru swasta di kota smg gaji masih jauh dr umk ,,dan sudah beberapa kali kami sampaikn ke dinas terkait ,tpi sampai skrg belum ada tindakan yg berarti ,mojon kesejahteraan guru di perhatikan",random_Netral
"Selama negara trcinta kita ini bnr² di pimpin olh seorang pemimpin yg bersih di pemerintahan berikutnya, insha'Allah makmur ❤❤❤.. kami berharap kpda siapapun nanti yg menjabat pemerintahan di indonesia, gunakan jabatan anda smua utk kerakyatan",random_Netral
Akankan hukum di tekut seperti bunga 0 persen?,random_Netral
"Betul pak prabiwo ,smua itu demi rak yat yg hidup nya pas"" san ,yg kaya tambah kaya yg mis kin hidupbiasa"" aja..tapi kita rayat biasa "" aja tidak iri karna smuitu suh jln nya di atur sama yg kuasa yg penting alloh yg tau bagai mana kekal tidak nya buat yg baik dan tibaik.🤲👍hidup yg peting berusaha demi sejengkal perut yg harus di isi ...bagi yg jujur..mensukuri ridho nya  allah.....!!!",random_Netral
"Yg jelas bukan aness, itu besor mulut doang sok pinter ,banyak omong bagus tu ganjar yg menga yomi ...ber wi bawa  lagiiii, banyak yg duka daripada anesss, saya orang rantou lama jadipenduduk di jkt  semasa dari usia muda pay skarang ...usia lanjut dari presiden sukarno pai skarang..",ganjar_Positif
Andai aj gibran ama anies udah komplit sama sama jenius,anis_Netral
"Pahamin jgn langsung komen visi misi pak Ganjar dia mendengarkan keluhan rakyat Indonesia,bocah wibuh bocah wibu pahamin dluin baru komen wibuu",ganjar_Netral
Ya itulah anis,anis_Netral
Belum baru.semester3.nantiy.rajah.belum,random_Netral
Klo koruptor di hukum mati pada jera korupsi,random_Netral
Menarik pemerhatian saudara.,random_Netral
SETUJU. Mirip alm bpkku jg. Klo bicara lantang apa adanya.. nga kek calon lain.. banyak rangkaian yg kek ngga dari hati terdalam. 😭😭😭,random_Netral
"Izin menanggapi yaa, menurut penilaian saya, apa yang disampaikan pak Anies adalah representasi dari keresahan masyarakat umum. Seperti soal kritikan terhadap fenomena ""orang dalam"". Saya yakin semua orang pasti pernah melihat atau bersinggungan langsung dengan orang² yang menggunakan privilege tersebut. Seperti sulitnya mendapatkan pekerjaan karena dikuasai orang dalam dsb. Bahkan, ada yang dengan bangga memamerkan tindakan kecurangan itu. Saya justru ingin berterima kasih kepada pak Anies karena berhasil menyuarakan keresahan kami. Itu saja",anis_Positif
"Tidak ada politik yang benar-benar bersih..  Setiap calon diusung oleh partai jika sudah terpilih otomatis balas Budi.. sampai zaman bahula akan selalu ada orang dalam.. akan tetapi jika kita betul-betul memiliki skill kita akan dicari meskipun kita bukan orang dalam bahkan sekalipun kita adalah orang hutan akan ditemukan karena kita dibutuhkan. siapapun yang jadi presiden, selama kita masih bisa mencari nafkah dengan aman, melindungi kita dari serangan negara lain.. menyediakan fasilitas umum.. kita bisa bersekolah, Patutlah disyukuri.. Urusan cari nafkah urusan masing masing.... Ada yg kaya ada yang miskin, ada yang Senang ada yang susah itu sudah rumus dunia.. bukan salah siapa siapa",random_Netral
"Hati seseorang siapa yg tau, bisa saja kelihatan luarnya sprti kejam dendam tp hatinya lembut bgt jg sbaliknya, intinya jangan menI'lllai seseorang itu dari pisiknya saja, karna kalo menilai seseorang itu susah",random_Netral
😊u7😊😊😊,random_Netral
😊😅,random_Netral
😊,random_Netral
😊,random_Netral
😊,random_Netral
Y,random_Netral
"Q ttp bpk prabowo , pk anis banya janji janji, biasanya cuma manis omonge",anis_Netral
Cocot mu mbok ne ancuk raimu kerek,random_Netral
Setuju Brooo !!! Betul sekali!!! Anda sangat pinter melihat character seseorang...❤,random_Netral
.,random_Netral
😊😊😊😊😊,random_Netral
Aku prnah dengar satu hadis nabi yg d riwayatkan   bunyi hadist itu(janganlah memberikan jabatan kepada org yg mnginginkan nya) dlm hal ini mnurutku pak prabowo sangat bernafsu dari dulu mngingin kan jabatan  makanya klu debat kbawa emosi kyk gk tnang gitu,prabowo_Netral
 @rasmanmaulana1859  jika nafsu ingin membawa indonesia lebih dasyat apakah itu salah...kawan...berpikiran antara negative dan postif pastinya beda hasilnya.jika emang tdk suka jangan pilih no 2...tapi tdk perlu jelek2kan anda seperti nya ini no berapa saya sdh tau.dama dengan anjungannya.bukan membangun indonesia melainkan ingin menjadi rakyat menjatuhkan negara sendiri kalo gayanya seperti gini cara nya.kawan selalu sehat belajar lebih dewasa dan menjadi setia kepada negara dengan pemikiran yg ada integritas dan intelektualnya itu yg terpenting kawan,random_Negatif
" @rasmanmaulana1859  ketiga calon semuanya menginginkan, ketiga calon semuanya bernafsu ingin menjabat.. jika tidak menyukai tidak usah dipilih, siapa yang anda sukai silahkan dipilih.. saya hanya ingin mengatakan kalau pak Prabowo sebelum saya lahir beliau sudah merelakan jiwa dan raganya untuk Bangsa negara ,rakyat, tentunya termasuk orang tua saya dan kita semua .. saya selalu hormat kepada seorang prajurit.. beliau mungkin pemarah, beliau mungkin tidak bisa mengontrol emosi seperti yang tampak.. tapi cobalah sedikit lebih mencari tau tentang Nya,. agar bukan hanya keburukan yang terus anda pandang pada dirinya... Saya dulu Tdk menyukai sikapnya nada bicaranya.. tapi semakin saya mencari tau tentang Nya.. semakin saya melihat sisi lain dari sosok beliau,.  Salam bersaudara.. silahkan memilih sesuai hati nurani.. tidak ada permusuhan di antara kita 🙏🙏",prabowo_Netral
😮😮😮❤q❤❤❤❤❤❤❤😂w😂😂😂😂😂😂😂😂❤❤❤❤❤,random_Netral
O4=6;,random_Netral
"Qlq
JK pm",random_Positif
jh,random_Netral
"​ @royaayuni kamu mau bilang soal orang"" yang tes angkatan tpi gagal krna saingan nya pake orang dalam.....jaman nya Pak Prabowo jdi menhan peraturan dlm TNI  maupun polisi sistem orang dlm itu sdh di hapus......mknya bnyk"" dengr berita mbak",prabowo_Netral
Hhhhh lucu hatinya baik tdk mgkin mejegal lawan menerobos lampu merah sllu tetap dlm pendirianya bukn berpindah temapt😂😂😂,random_Netral
prabowo menang hahahahahahahahahaha nangis luuuuuu,prabowo_Netral
Oo iya 99⁹999😊😊⁹😊😊,random_Netral
"Alahhhh emang demokrasi nya hancur, bapak anis kepilih bukan karena kepempimpinan jokowi atau dukungan prabowo..tapi seijin Allah dengan jalan umat muslim memilih. 

Emang fase 4 seperti kata Rosulullah adalah zaman sekarang dan Alhamdulillah akan berubah ke fase 5,fase islam lagi memimpin dunia",anis_Netral
Prabowo lucu😂😂😂😂😂😢emosian banget sih pak prabowo😢😅😂tetap anis baswedan,anis_Netral
Pak ganjar bagus tapi jiwa presiden pak anies,anis_Netral
Ganjar urusin aspal di jaih tengah saja tdk bisa,ganjar_Netral
Knpa mreka nyerang Prabowo '. Whay?,prabowo_Netral
Gunungsarikalbagoran,random_Netral
An*es Baswedan ngomong nya pinter bgget... Kerja ngga bisa... Liat aja contoh di jakata.. udh kayak apa aja,random_Netral
"Pak Ganjar, sy dari Papua Barat pak mohon izin sy sampaikan bahwa ketika pak dipilih JD presiden, pak, ingat ada perusahaan di masing _masing daerah jgn yg kerjanya orang diluar Papua",ganjar_Netral
"Amin pak Ganjar, yg memikirkan keluhan rakyat dari Sabang sampai Merauke",ganjar_Netral
visi misi nomer 2 ga jelas.,random_Netral
Ttp prabowo,prabowo_Netral
✌🏽 02 . Prabowo - Gibran..!!!😍,prabowo_Netral
✌🏽✌🏽✌🏽✌🏽✌🏽✌🏽✌🏽,random_Netral
"dr debat ini, knp rasanya sgt srek klo pk anis jd mentri pendidikan lagi yak😂😂😂",anis_Netral
"Wkwk emang KAGA JELAS LO GANJAR NONTON BOKEP AJE SONO BANYAKIN,KASUS KM50 SM KANJURUHAN DIBILANG ISU TOLOL!!! LU GAPANTES DH JD PRESIDEN GA RISPEK 2 KASUS TRAGEDI BENER2 TERJADI FAKTA MALAH DIBILANG ISU! 2 DAN 3 KURANG PANTES JD PRESIDEN WAWASAN  CETEK REKAM JEJAK KURANG LIHAT  PAK ANIES AURA  PEMIMPIN ADA ,REKAM JEJAK BAGUS SEMUA YG JELEK GRGR DIFITNAH AJA ,DAN INTINYA WAWASAN LUAN DAN CERDAS MANTAP UDAH NO 1 GADA 2NYE APELAGI 3 #ANIESPRESIDEN2024 #ANIESAURAPEMIMPININDONESIA #ANIESPASTIJDPRESIDENKALOTIDAKDICURANGI!",anis_Negatif
Aq takut pak prabowo kena struk...,prabowo_Netral
Baru debat jadi presiden si anis wesedan sundah nyenggol capres lain le le,anis_Netral
52:50 waduhh... Udah cocok jadi capres abadi.,random_Netral
Terpesona aku lihat Pak Anies ini berbicara,anis_Netral
"Saya komen disini, supaya saya ingat nantinya😁🙏😊",random_Netral
Nulis aja typo,random_Netral
"Iya,Anis bisa menyalahkan angin yg tak berkatepe ya😂",anis_Netral
Emg pinter ngomong klo anis😂,anis_Netral
"Penter omong .. tpi nyatanya zonx besar ... anes"" 😂😂",random_Netral
Di youtube byak dkung prabowo d fb byak yng dukung pak anisss q tetep anis si,anis_Netral
"Ah bisa aeehhh mas nganis ..seolah olah paling akademis padahal dia yg abu abu nah mengelola anggaran DKI 8 triliun aja ga mampu memonitor malah beretorika nyalahin angin nyalahin polusi dia anggap rakyat indonesia selama ini bodoh apa ga perhatiin rekam jejak saat beliau menjabat, jadi gubernur  aja ga mampu tegas mengngontrol anggaran 8 triliun malah nyalahin sistem terus gunanya jabatan gubernur apa ..jaman ahok aja bisa tegas saat rapat anggaran, asal ada kemauan ini kemauan ga ada ketegasan kaga ada tapi ga mo di salahin",anis_Negatif
Pak anis cerdas banget❤,anis_Netral
Mantap pak anis,anis_Netral
"Secara waras, saya lebih yakin kalo duet :

PRABOWO & MAHFUD MD

Adalah kombinasi terbaik yang bisa lanjutin negara ini.

Sayang sekali, kedua tokoh ini tidak berada dalam satu party.",prabowo_Positif
Moderator cowo nya keren tegas saat memberi penjelasan di sesi dimana harus memberi tanggapan bukan pertanyaan. Thes best moderator❤😊,random_Positif
HIDUP PRABOWOOOOO,prabowo_Netral
Pak Prabowo humoris jg bs memecahkan suasana tegang,prabowo_Netral
Pak Ganjar cocok mantep hk hadir buat bpk,ganjar_Netral
Pak semangat ya pak smg ttp yang terbaik,random_Netral
Pak Prabowo mantap top3 cara menjawab dr angka 1 dan pak Ganjar adem dan sejuk cara menjawab,prabowo_Positif
1szcmmfhk,random_Netral
Rasain luh Prabowo kena ulti.. jadi ayam sayur 🤣🤣,prabowo_Netral
"52:26 sok galak terlalu pede yg pd akhirnya malah blunder berbalik menyerang diri sendiri.. istilahnya senjata makan jenderal pecatan 😅
Dan hanya senyam senyum sinis geregetan menahan esmosi 😂",random_Positif
52:26 terlalu pede sok galak yg pd akhirnya malah blunder berbalik senjata makan jenderal pecatan 😅.. akhirnya hanya bisa senyam senyum sinis geregetan menahan esmosi 😂,random_Positif
masing_masing mereka mempunyai keinginan untuk negara kita jadi baik doaku siapapun yg terpilih nantinya semoga sukses dan lancar 🙏🙏🙏,random_Netral
"Saya terharu dengan ketiga Capres ini saya bangga dengan perjuangan mereka semoga mereka diberi kekuatan,sabar menghadapi semua tantangan,dan selalu diberikan kesempatan 🙏💓",random_Netral
kalau di blkng ny PDI jelas psti jdi boneka,random_Netral
Panazzzz pak boboo,random_Netral
Tetap anis pokok nya,anis_Netral
Cerdaa ngibul,random_Netral
hitut,random_Netral
ehh kok iya ya😂,random_Netral
Sepemikiran,random_Netral
😮,random_Netral
"Kalau apa







Ganteng",random_Netral
Ulti apaan,random_Netral
Gaje,random_Netral
"Ct
cu4ch
KV",random_Netral
7777,random_Netral
Siapa pun yang terpilih semoga bisa adil untuk semua rakyat dimana pun mereka tinggal ...,random_Netral
Selalu diberikan kesehatan bagi mereka 🙏🙏🙏,random_Netral
​ @alfianinarti7033 7,random_Netral
​ @alfianinarti7033 q,random_Netral
Pilihan cuma 1,random_Netral
Amiin,random_Netral
​ @alfianinarti7033 ldjaljdaljaljdaljdaljljdakjdakjdaljdajdlaallkdfdaljdaljljdaljdaljdaljdaljfdaljdaljdaljdaljdajlfadjljdaljdalljdaljdaljdaljdaljdaljdalshfljdljgdajdalhdaljfsahjdaljdaljdaljljdalljdaljdaaldaljljdajdajdaljdaljdaljdafljdgaljdaljdaljdaljfdaljdaldjaljdaljdafljdaljdaljdaljdaaljdafjdaajldljdljdakfdaljdaljdaljdadljajdfljfdaljljljdaljdaaljdaljdaljdallllshaljdaljdaljdafljdaljdalhfdalljddljsljdagdaljdagljdljdaljdaljdaljljdaljdaaljdalljljdaljdaljdjdaaaljdaljdaljdaljdljdaljdaljdaljdljsljdaljdagljda,random_Netral
23:22,random_Netral
#hhhjh; hh#,random_Netral
#hhhjh; hh#,random_Netral
kalok prabowok jadi presiden sy ganti istri,prabowo_Netral
Anies Baswedan🎉🎉,anis_Netral
"Berceritalah sesuka anda semua wahai calon calon.
Bukti nya hny ada sewaktu udah jadi, dan jika melenceng, Allah yang akan menghakimi nanti nya.
Jika amanah, Alhamdulillah",random_Netral
MD itu kepanjangannya apa,random_Netral
tetap pak ganjar yg paling hebattt...,ganjar_Netral
Bismillah.. Smga presiden Indonesia pak Prabowo & mas Gibran... melanjutkan kinerja pk presiden Jokowi..,prabowo_Netral
Prabowo klok ngomong kesusahan,prabowo_Netral
Pilih capres dan cawapres yg tidak melanggar undang-undang sehingga hasilnya pasti berdampak positif terhadap rakyat Indonesia,random_Netral
"Senyum ceria dari Calon presidente Bas wewenang sesungguhnya adalah cerminan senyum kebohongan bsr & penipu serta tiruan. Penjahat akn ceria dn berjualan senyum jika ada yng dimaksud.
Boleh diperhatikan dari bising & misinya.ontoh: mosok dipersalahkn ttg pemindahan Obu kota  Negara. Dia sdh tau kota jkt sprti kolam ikan sj.",random_Netral
dari debat pembicaraan anies Baswedan okey..  tapi tetap yang pantas untuk menjadi pemimpin negara PRABOWO GIBRAN . Prabowo yang selalu nepatin janji.,anis_Netral
Perasaan pak Anis agama keresten atau Islam dr komntarnya sllu gereja trus gak prna agama Islam jd kesimpulan Anis ada lah agama komonis wajar klau dia sllu sbut agama keristen trus,anis_Netral
"pak anis janji palsu doank,bau mulutnya 🤣🤣🤣",anis_Netral
